kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
     82.47710 |      81.95891 |      82.89560 |      98.04309 |      94.91295 |      95.39456 |     113.64101 |       1.00000 |      14.81936 |      14.82591 | 
     82.45326 |      81.94574 |      82.88326 |      98.04903 |      94.88552 |      95.38036 |     113.63660 |       1.00000 |      14.81936 |      14.82591 | 
     82.42914 |      81.93310 |      82.87148 |      98.05555 |      94.85776 |      95.36680 |     113.63284 |       1.00000 |      14.81936 |      14.82591 | 
     82.40535 |      81.92144 |      82.86069 |      98.06370 |      94.83038 |      95.35438 |     113.63033 |       1.00000 |      14.81936 |      14.82591 | 
     82.38226 |      81.91119 |      82.85130 |      98.07426 |      94.80382 |      95.34357 |     113.62953 |       1.00000 |      14.81936 |      14.82591 | 
     82.35968 |      81.90214 |      82.84312 |      98.08607 |      94.77783 |      95.33416 |     113.63000 |       1.00000 |      14.81936 |      14.82591 | 
     82.33873 |      81.89477 |      82.83659 |      98.09964 |      94.75372 |      95.32665 |     113.63213 |       1.00000 |      14.81936 |      14.82591 | 
     82.31767 |      81.88915 |      82.83183 |      98.11691 |      94.72949 |      95.32117 |     113.63653 |       1.00000 |      14.81936 |      14.82245 | 
     82.29636 |      81.88558 |      82.82914 |      98.13947 |      94.70496 |      95.31808 |     113.64403 |       1.00000 |      14.81936 |      14.82245 | 
     82.27657 |      81.88403 |      82.82848 |      98.16496 |      94.68219 |      95.31731 |     113.65392 |       1.00000 |      14.81936 |      14.82245 | 
     82.25698 |      81.88507 |      82.83042 |      98.19551 |      94.65965 |      95.31955 |     113.66714 |       1.00000 |      14.81936 |      14.82245 | 
     82.23840 |      81.88853 |      82.83479 |      98.23022 |      94.63826 |      95.32457 |     113.68342 |       1.00000 |      14.81936 |      14.82245 | 
     82.21944 |      81.89532 |      82.84252 |      98.27178 |      94.61644 |      95.33348 |     113.70422 |       1.00000 |      14.81936 |      14.82245 | 
     82.20149 |      81.90479 |      82.85297 |      98.31744 |      94.59579 |      95.34550 |     113.72843 |       1.00000 |      14.81936 |      14.82245 | 
     82.18407 |      81.91765 |      82.86683 |      98.36825 |      94.57574 |      95.36145 |     113.75678 |       1.00000 |      14.81936 |      14.82245 | 
     82.16846 |      81.93243 |      82.88261 |      98.41988 |      94.55779 |      95.37960 |     113.78690 |       1.00000 |      14.81936 |      14.82245 | 
     82.15314 |      81.95102 |      82.90219 |      98.47684 |      94.54015 |      95.40215 |     113.82151 |       1.00000 |      14.81936 |      14.82245 | 
     82.13877 |      81.97263 |      82.92483 |      98.53664 |      94.52361 |      95.42819 |     113.85953 |       1.00000 |      14.81936 |      14.82245 | 
     82.12537 |      81.99772 |      82.95097 |      98.60024 |      94.50819 |      95.45827 |     113.90151 |       1.00000 |      14.81936 |      14.82245 | 
     82.11327 |      82.02569 |      82.97999 |      98.66572 |      94.49427 |      95.49167 |     113.94644 |       1.00000 |      14.81936 |      14.82245 | 
     82.10240 |      82.05698 |      83.01234 |      98.73406 |      94.48176 |      95.52890 |     113.99495 |       1.00000 |      14.81936 |      14.82245 | 
     82.09289 |      82.09125 |      83.04769 |      98.80412 |      94.47081 |      95.56958 |     114.04646 |       1.00000 |      14.81936 |      14.82245 | 
     82.08476 |      82.12856 |      83.08608 |      98.87577 |      94.46146 |      95.61376 |     114.10099 |       1.00000 |      14.81936 |      14.82245 | 
     82.07797 |      82.16983 |      83.12846 |      98.95081 |      94.45364 |      95.66252 |     114.15986 |       1.00000 |      14.81936 |      14.82245 | 
     82.07263 |      82.21571 |      83.17548 |      99.02986 |      94.44750 |      95.71664 |     114.22385 |       1.00000 |      14.81936 |      14.82245 | 
     82.06916 |      82.26286 |      83.22376 |      99.10742 |      94.44350 |      95.77220 |     114.28854 |       1.00000 |      14.81936 |      14.82245 | 
     82.06739 |      82.31452 |      83.27657 |      99.18863 |      94.44147 |      95.83296 |     114.35808 |       1.00000 |      14.81936 |      14.82245 | 
     82.06746 |      82.36658 |      83.32975 |      99.26743 |      94.44155 |      95.89417 |     114.42729 |       1.00000 |      14.81936 |      14.82245 | 
     82.06933 |      82.42225 |      83.38654 |      99.34853 |      94.44370 |      95.95953 |     114.50018 |       1.00000 |      14.81936 |      14.82245 | 
     82.07320 |      82.48207 |      83.44753 |      99.43275 |      94.44815 |      96.02971 |     114.57756 |       1.00000 |      14.81936 |      14.82245 | 
     82.07870 |      82.54131 |      83.50788 |      99.51377 |      94.45448 |      96.09916 |     114.65351 |       1.00000 |      14.81936 |      14.82245 | 
     82.08592 |      82.60208 |      83.56976 |      99.59460 |      94.46280 |      96.17036 |     114.73067 |       1.00000 |      14.81936 |      14.82245 | 
     82.09503 |      82.66568 |      83.63447 |      99.67716 |      94.47328 |      96.24483 |     114.81070 |       1.00000 |      14.81936 |      14.81899 | 
     82.10671 |      82.73553 |      83.70547 |      99.76608 |      94.48672 |      96.32655 |     114.89793 |       1.00000 |      14.81936 |      14.81899 | 
     82.12086 |      82.80938 |      83.78053 |      99.85770 |      94.50301 |      96.41291 |     114.98947 |       1.00000 |      14.81936 |      14.81899 | 
     82.13734 |      82.88560 |      83.85795 |      99.94944 |      94.52197 |      96.50201 |     115.08305 |       1.00000 |      14.81936 |      14.81899 | 
     82.15604 |      82.96348 |      83.93702 |     100.04099 |      94.54348 |      96.59300 |     115.17801 |       1.00000 |      14.81936 |      14.81899 | 
     82.17660 |      83.04139 |      84.01610 |     100.13023 |      94.56715 |      96.68400 |     115.27225 |       1.00000 |      14.81936 |      14.81899 | 
     82.19978 |      83.12160 |      84.09748 |     100.22006 |      94.59382 |      96.77766 |     115.36858 |       1.00000 |      14.81936 |      14.81899 | 
     82.22387 |      83.19857 |      84.17556 |     100.30473 |      94.62154 |      96.86751 |     115.46054 |       1.00000 |      14.81936 |      14.81899 | 
     82.25049 |      83.27729 |      84.25539 |     100.38988 |      94.65218 |      96.95937 |     115.55403 |       1.00000 |      14.81936 |      14.81899 | 
     82.28049 |      83.35977 |      84.33903 |     100.47820 |      94.68671 |      97.05563 |     115.65167 |       1.00000 |      14.81936 |      14.81899 | 
     82.31189 |      83.44041 |      84.42078 |     100.56358 |      94.72283 |      97.14971 |     115.74680 |       1.00000 |      14.81936 |      14.81899 | 
     82.34644 |      83.52358 |      84.50508 |     100.65076 |      94.76260 |      97.24672 |     115.84454 |       1.00000 |      14.81936 |      14.81899 | 
     82.38392 |      83.60833 |      84.59098 |     100.73888 |      94.80573 |      97.34557 |     115.94382 |       1.00000 |      14.81936 |      14.81899 | 
     82.42445 |      83.69476 |      84.67857 |     100.82819 |      94.85237 |      97.44636 |     116.04486 |       1.00000 |      14.81936 |      14.81899 | 
     82.46476 |      83.77648 |      84.76139 |     100.91223 |      94.89875 |      97.54166 |     116.14024 |       1.00000 |      14.81936 |      14.81899 | 
     82.51088 |      83.86518 |      84.85126 |     101.00298 |      94.95183 |      97.64509 |     116.24349 |       1.00000 |      14.81936 |      14.81899 | 
     82.55755 |      83.95101 |      84.93822 |     101.09060 |      95.00553 |      97.74517 |     116.34333 |       1.00000 |      14.81936 |      14.81899 | 
     82.60519 |      84.03523 |      85.02355 |     101.17632 |      95.06036 |      97.84336 |     116.44115 |       1.00000 |      14.81936 |      14.81899 | 
     82.65623 |      84.12206 |      85.11153 |     101.26455 |      95.11910 |      97.94460 |     116.54192 |       1.00000 |      14.81936 |      14.81899 | 
     82.70760 |      84.20663 |      85.19718 |     101.35036 |      95.17821 |      98.04317 |     116.63998 |       1.00000 |      14.81936 |      14.81899 | 
     82.76050 |      84.29113 |      85.28278 |     101.43601 |      95.23908 |      98.14169 |     116.73790 |       1.00000 |      14.81936 |      14.81899 | 
     82.81785 |      84.38000 |      85.37280 |     101.52598 |      95.30508 |      98.24527 |     116.84079 |       1.00000 |      14.81936 |      14.81899 | 
     82.87579 |      84.46756 |      85.46149 |     101.61457 |      95.37177 |      98.34734 |     116.94213 |       1.00000 |      14.81936 |      14.81899 | 
     82.93195 |      84.55071 |      85.54572 |     101.69865 |      95.43639 |      98.44425 |     117.03834 |       1.00000 |      14.81936 |      14.81899 | 
     82.98885 |      84.63331 |      85.62936 |     101.78208 |      95.50186 |      98.54052 |     117.13381 |       1.00000 |      14.81936 |      14.81899 | 
     83.04809 |      84.71764 |      85.71478 |     101.86721 |      95.57004 |      98.63880 |     117.23124 |       1.00000 |      14.81590 |      14.81899 | 
     83.10746 |      84.80076 |      85.79893 |     101.95102 |      95.63836 |      98.73566 |     117.32719 |       1.00000 |      14.81590 |      14.81899 | 
     83.17135 |      84.88856 |      85.88784 |     102.03947 |      95.71188 |      98.83797 |     117.42847 |       1.00000 |      14.81590 |      14.81899 | 
     83.23576 |      84.97575 |      85.97614 |     102.12720 |      95.78600 |      98.93958 |     117.52896 |       1.00000 |      14.81590 |      14.81899 | 
     83.30206 |      85.06418 |      86.06567 |     102.21609 |      95.86230 |      99.04260 |     117.63080 |       1.00000 |      14.81590 |      14.81899 | 
     83.37222 |      85.15634 |      86.15897 |     102.30861 |      95.94305 |      99.14998 |     117.73684 |       1.00000 |      14.81590 |      14.81899 | 
     83.43924 |      85.24349 |      86.24721 |     102.39600 |      96.02016 |      99.25151 |     117.83703 |       1.00000 |      14.81590 |      14.81899 | 
     83.50896 |      85.33302 |      86.33784 |     102.48564 |      96.10040 |      99.35582 |     117.93987 |       1.00000 |      14.81590 |      14.81899 | 
     83.57992 |      85.42311 |      86.42902 |     102.57571 |      96.18205 |      99.46075 |     118.04321 |       1.00000 |      14.81590 |      14.81899 | 
     83.65501 |      85.51727 |      86.52434 |     102.66973 |      96.26847 |      99.57043 |     118.15113 |       1.00000 |      14.81590 |      14.81899 | 
     83.72877 |      85.60892 |      86.61710 |     102.76110 |      96.35335 |      99.67719 |     118.25604 |       1.00000 |      14.81590 |      14.81899 | 
     83.80167 |      85.69875 |      86.70802 |     102.85052 |      96.43725 |      99.78181 |     118.35876 |       1.00000 |      14.81590 |      14.81899 | 
     83.87497 |      85.78828 |      86.79863 |     102.93948 |      96.52159 |      99.88608 |     118.46098 |       1.00000 |      14.81590 |      14.81899 | 
     83.94972 |      85.87878 |      86.89021 |     103.02930 |      96.60762 |      99.99147 |     118.56422 |       1.00000 |      14.81590 |      14.81899 | 
     84.02671 |      85.97115 |      86.98370 |     103.12083 |      96.69621 |     100.09905 |     118.66946 |       1.00000 |      14.81590 |      14.81899 | 
     84.10322 |      86.06232 |      87.07594 |     103.21101 |      96.78426 |     100.20521 |     118.77316 |       1.00000 |      14.81590 |      14.81899 | 
     84.18072 |      86.15393 |      87.16864 |     103.30156 |      96.87344 |     100.31189 |     118.87733 |       1.00000 |      14.81590 |      14.81899 | 
     84.26208 |      86.24931 |      87.26514 |     103.39565 |      96.96707 |     100.42294 |     118.98560 |       1.00000 |      14.81590 |      14.81899 | 
     84.34105 |      86.34142 |      87.35835 |     103.48640 |      97.05795 |     100.53020 |     119.09004 |       1.00000 |      14.81590 |      14.81899 | 
     84.42037 |      86.43336 |      87.45136 |     103.57687 |      97.14923 |     100.63724 |     119.19418 |       1.00000 |      14.81590 |      14.81899 | 
     84.50087 |      86.52608 |      87.54517 |     103.66798 |      97.24187 |     100.74518 |     119.29907 |       1.00000 |      14.81590 |      14.81899 | 
     84.58422 |      86.62138 |      87.64158 |     103.76156 |      97.33778 |     100.85613 |     119.40682 |       1.00000 |      14.81590 |      14.81899 | 
     84.66747 |      86.71613 |      87.73742 |     103.85442 |      97.43358 |     100.96642 |     119.51377 |       1.00000 |      14.81590 |      14.81899 | 
     84.75089 |      86.81057 |      87.83296 |     103.94691 |      97.52958 |     101.07637 |     119.62030 |       1.00000 |      14.81590 |      14.81899 | 
     84.83381 |      86.90403 |      87.92751 |     104.03832 |      97.62501 |     101.18517 |     119.72561 |       1.00000 |      14.81590 |      14.81899 | 
     84.91467 |      86.99487 |      88.01939 |     104.12707 |      97.71806 |     101.29091 |     119.82786 |       1.00000 |      14.81242 |      14.81899 | 
     84.99825 |      87.08820 |      88.11379 |     104.21816 |      97.81425 |     101.39954 |     119.93282 |       1.00000 |      14.81242 |      14.81899 | 
     85.08055 |      87.17969 |      88.20631 |     104.30733 |      97.90895 |     101.50602 |     120.03557 |       1.00000 |      14.81242 |      14.81899 | 
     85.16824 |      87.27667 |      88.30441 |     104.40184 |      98.00986 |     101.61890 |     120.14450 |       1.00000 |      14.81242 |      14.81899 | 
     85.25876 |      87.37641 |      88.40528 |     104.49891 |      98.11403 |     101.73499 |     120.25642 |       1.00000 |      14.81242 |      14.81899 | 
