kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
     81.58122 |      81.98962 |      82.73493 |      96.31345 |      93.88200 |      95.20966 |     111.32145 |       1.00000 |      14.83892 |      14.84115 
     81.60326 |      81.99442 |      82.74070 |      96.31367 |      93.90736 |      95.21630 |     111.32964 |       1.00000 |      14.83892 |      14.84115 
     81.62442 |      81.99834 |      82.74559 |      96.31292 |      93.93171 |      95.22193 |     111.33680 |       1.00000 |      14.83892 |      14.84115 
     81.64470 |      82.00134 |      82.74957 |      96.31126 |      93.95505 |      95.22651 |     111.34296 |       1.00000 |      14.83892 |      14.84115 
     81.66410 |      82.00345 |      82.75266 |      96.30865 |      93.97737 |      95.23006 |     111.34811 |       1.00000 |      14.83892 |      14.84115 
     81.68261 |      82.00466 |      82.75485 |      96.30509 |      93.99867 |      95.23259 |     111.35224 |       1.00000 |      14.83892 |      14.84115 
     81.70024 |      82.00501 |      82.75618 |      96.30061 |      94.01896 |      95.23412 |     111.35536 |       1.00000 |      14.83892 |      14.84115 
     81.71699 |      82.00444 |      82.75658 |      96.29520 |      94.03823 |      95.23458 |     111.35747 |       1.00000 |      14.83892 |      14.84115 
     81.73285 |      82.00298 |      82.75612 |      96.28886 |      94.05649 |      95.23404 |     111.35858 |       1.00000 |      14.83892 |      14.84115 
     81.74783 |      82.00067 |      82.75478 |      96.28159 |      94.07372 |      95.23250 |     111.35867 |       1.00000 |      14.83892 |      14.84115 
     81.76190 |      81.99744 |      82.75253 |      96.27340 |      94.08992 |      95.22991 |     111.35777 |       1.00000 |      14.83892 |      14.84115 
     81.77510 |      81.99339 |      82.74943 |      96.26431 |      94.10511 |      95.22634 |     111.35588 |       1.00000 |      14.83544 |      14.84115 
     81.78741 |      81.98843 |      82.74545 |      96.25430 |      94.11927 |      95.22177 |     111.35300 |       1.00000 |      14.83544 |      14.84115 
     81.79882 |      81.98258 |      82.74057 |      96.24340 |      94.13241 |      95.21616 |     111.34912 |       1.00000 |      14.83544 |      14.84115 
     81.80935 |      81.97589 |      82.73486 |      96.23158 |      94.14452 |      95.20958 |     111.34425 |       1.00000 |      14.83544 |      14.84115 
     81.81898 |      81.96832 |      82.72826 |      96.21886 |      94.15561 |      95.20198 |     111.33839 |       1.00000 |      14.83544 |      14.84115 
     81.82773 |      81.95989 |      82.72079 |      96.20525 |      94.16567 |      95.19340 |     111.33157 |       1.00000 |      14.83544 |      14.84115 
     81.83559 |      81.95058 |      82.71246 |      96.19075 |      94.17471 |      95.18381 |     111.32375 |       1.00000 |      14.83544 |      14.84115 
     81.84256 |      81.94043 |      82.70329 |      96.17537 |      94.18274 |      95.17324 |     111.31496 |       1.00000 |      14.83544 |      14.84115 
     81.84865 |      81.92944 |      82.69325 |      96.15911 |      94.18974 |      95.16170 |     111.30521 |       1.00000 |      14.83544 |      14.84115 
     81.85385 |      81.91758 |      82.68237 |      96.14198 |      94.19573 |      95.14917 |     111.29448 |       1.00000 |      14.83544 |      14.84115 
     81.85818 |      81.90487 |      82.67062 |      96.12398 |      94.20071 |      95.13565 |     111.28278 |       1.00000 |      14.83544 |      14.84115 
     81.86161 |      81.89132 |      82.65804 |      96.10513 |      94.20466 |      95.12118 |     111.27016 |       1.00000 |      14.83544 |      14.84115 
     81.86417 |      81.87695 |      82.64463 |      96.08540 |      94.20760 |      95.10574 |     111.25655 |       1.00000 |      14.83544 |      14.84115 
     81.86584 |      81.86172 |      82.63038 |      96.06483 |      94.20953 |      95.08934 |     111.24200 |       1.00000 |      14.83544 |      14.84115 
     81.86663 |      81.84568 |      82.61530 |      96.04341 |      94.21044 |      95.07198 |     111.22651 |       1.00000 |      14.83544 |      14.84115 
     81.86655 |      81.82881 |      82.59939 |      96.02116 |      94.21034 |      95.05368 |     111.21008 |       1.00000 |      14.83544 |      14.84115 
     81.86559 |      81.81113 |      82.58266 |      95.99809 |      94.20924 |      95.03444 |     111.19273 |       1.00000 |      14.83544 |      14.84115 
     81.86376 |      81.79263 |      82.56512 |      95.97417 |      94.20714 |      95.01425 |     111.17443 |       1.00000 |      14.83544 |      14.84115 
     81.86106 |      81.77331 |      82.54677 |      95.94946 |      94.20403 |      94.99313 |     111.15522 |       1.00000 |      14.83544 |      14.84115 
     81.85750 |      81.75318 |      82.52760 |      95.92390 |      94.19993 |      94.97107 |     111.13509 |       1.00000 |      14.83544 |      14.84115 
     81.85306 |      81.73228 |      82.50765 |      95.89758 |      94.19482 |      94.94812 |     111.11405 |       1.00000 |      14.83197 |      14.84115 
     81.84776 |      81.71056 |      82.48689 |      95.87044 |      94.18873 |      94.92422 |     111.09209 |       1.00000 |      14.83197 |      14.84115 
     81.84161 |      81.68808 |      82.46536 |      95.84251 |      94.18164 |      94.89944 |     111.06924 |       1.00000 |      14.83197 |      14.84115 
     81.83459 |      81.66477 |      82.44302 |      95.81380 |      94.17358 |      94.87373 |     111.04550 |       1.00000 |      14.83197 |      14.84115 
     81.82674 |      81.64072 |      82.41992 |      95.78432 |      94.16453 |      94.84715 |     111.02087 |       1.00000 |      14.83197 |      14.84115 
     81.81802 |      81.61590 |      82.39604 |      95.75407 |      94.15450 |      94.81968 |     110.99536 |       1.00000 |      14.83197 |      14.84115 
     81.80846 |      81.59029 |      82.37138 |      95.72307 |      94.14349 |      94.79131 |     110.96898 |       1.00000 |      14.83197 |      14.84115 
     81.79805 |      81.56393 |      82.34599 |      95.69130 |      94.13152 |      94.76207 |     110.94171 |       1.00000 |      14.83197 |      14.84115 
     81.78681 |      81.53683 |      82.31983 |      95.65881 |      94.11858 |      94.73197 |     110.91360 |       1.00000 |      14.83197 |      14.84115 
     81.77473 |      81.50897 |      82.29292 |      95.62556 |      94.10469 |      94.70100 |     110.88463 |       1.00000 |      14.83197 |      14.84115 
     81.76182 |      81.48037 |      82.26526 |      95.59161 |      94.08982 |      94.66917 |     110.85480 |       1.00000 |      14.83197 |      14.84115 
     81.74808 |      81.45102 |      82.23685 |      95.55692 |      94.07401 |      94.63648 |     110.82413 |       1.00000 |      14.83197 |      14.84115 
     81.73351 |      81.42097 |      82.20774 |      95.52154 |      94.05725 |      94.60298 |     110.79264 |       1.00000 |      14.83197 |      14.84115 
     81.71812 |      81.39020 |      82.17790 |      95.48545 |      94.03954 |      94.56865 |     110.76031 |       1.00000 |      14.83197 |      14.84115 
     81.70192 |      81.35928 |      82.14793 |      95.44871 |      94.02089 |      94.53415 |     110.72717 |       1.00000 |      14.83197 |      14.84115 
     81.68493 |      81.32763 |      82.11721 |      95.41133 |      94.00134 |      94.49880 |     110.69320 |       1.00000 |      14.83197 |      14.84115 
     81.66714 |      81.29523 |      82.08575 |      95.37332 |      93.98087 |      94.46259 |     110.65842 |       1.00000 |      14.83197 |      14.84115 
     81.64855 |      81.26210 |      82.05354 |      95.33466 |      93.95948 |      94.42553 |     110.62284 |       1.00000 |      14.83197 |      14.84115 
     81.62920 |      81.22826 |      82.02062 |      95.29533 |      93.93720 |      94.38765 |     110.58645 |       1.00000 |      14.83197 |      14.84115 
     81.60906 |      81.19367 |      81.98697 |      95.25533 |      93.91403 |      94.34892 |     110.54923 |       1.00000 |      14.83197 |      14.84115 
     81.58816 |      81.15840 |      81.95262 |      95.21469 |      93.88998 |      94.30939 |     110.51125 |       1.00000 |      14.82851 |      14.84115 
     81.56650 |      81.12242 |      81.91756 |      95.17337 |      93.86505 |      94.26904 |     110.47245 |       1.00000 |      14.82851 |      14.84115 
     81.54407 |      81.08575 |      81.88181 |      95.13142 |      93.83924 |      94.22791 |     110.43288 |       1.00000 |      14.82851 |      14.84115 
     81.52088 |      81.04840 |      81.84537 |      95.08881 |      93.81256 |      94.18597 |     110.39253 |       1.00000 |      14.82851 |      14.84115 
     81.49694 |      81.01037 |      81.80826 |      95.04557 |      93.78500 |      94.14326 |     110.35142 |       1.00000 |      14.82851 |      14.84115 
     81.47227 |      80.97157 |      81.77037 |      95.00127 |      93.75661 |      94.09967 |     110.30897 |       1.00000 |      14.82851 |      14.84115 
     81.44684 |      80.93166 |      81.73136 |      94.95531 |      93.72735 |      94.05477 |     110.26440 |       1.00000 |      14.82851 |      14.84115 
     81.42066 |      80.89032 |      81.69091 |      94.90744 |      93.69723 |      94.00822 |     110.21746 |       1.00000 |      14.82851 |      14.84115 
     81.39374 |      80.84801 |      81.64948 |      94.85860 |      93.66624 |      93.96055 |     110.16936 |       1.00000 |      14.82851 |      14.84115 
     81.36606 |      80.80355 |      81.60590 |      94.80724 |      93.63439 |      93.91040 |     110.11818 |       1.00000 |      14.82851 |      14.84115 
     81.33759 |      80.75584 |      81.55903 |      94.75214 |      93.60163 |      93.85646 |     110.06245 |       1.00000 |      14.82851 |      14.84115 
     81.30824 |      80.70744 |      81.51147 |      94.69693 |      93.56785 |      93.80173 |     110.00659 |       1.00000 |      14.82851 |      14.84115 
     81.27788 |      80.65794 |      81.46281 |      94.64175 |      93.53291 |      93.74573 |     109.95080 |       1.00000 |      14.82851 |      14.84115 
     81.24634 |      80.60078 |      81.40640 |      94.57908 |      93.49662 |      93.68082 |     109.88681 |       1.00000 |      14.82851 |      14.84115 
     81.21329 |      80.54333 |      81.34972 |      94.51720 |      93.45860 |      93.61559 |     109.82420 |       1.00000 |      14.82851 |      14.84115 
     81.17834 |      80.48742 |      81.29457 |      94.45868 |      93.41837 |      93.55212 |     109.76597 |       1.00000 |      14.82851 |      14.84115 
     81.14101 |      80.43346 |      81.24141 |      94.40485 |      93.37540 |      93.49095 |     109.71372 |       1.00000 |      14.82851 |      14.84115 
     81.10085 |      80.37872 |      81.18745 |      94.35258 |      93.32920 |      93.42886 |     109.66329 |       1.00000 |      14.82851 |      14.84115 
     81.05746 |      80.32125 |      81.13077 |      94.30036 |      93.27926 |      93.36362 |     109.61312 |       1.00000 |      14.82851 |      14.84115 
     81.01051 |      80.26212 |      81.07239 |      94.24876 |      93.22523 |      93.29644 |     109.56274 |       1.00000 |      14.82851 |      14.84115 
     80.95983 |      80.20152 |      81.01254 |      94.19821 |      93.16692 |      93.22756 |     109.51213 |       1.00000 |      14.82505 |      14.84115 
     80.90540 |      80.13995 |      80.95171 |      94.14902 |      93.10428 |      93.15756 |     109.46146 |       1.00000 |      14.82505 |      14.84115 
     80.84734 |      80.07760 |      80.89008 |      94.10108 |      93.03745 |      93.08665 |     109.41080 |       1.00000 |      14.82505 |      14.84115 
     80.78588 |      80.01456 |      80.82778 |      94.05408 |      92.96674 |      93.01495 |     109.35993 |       1.00000 |      14.82505 |      14.84115 
     80.72141 |      79.95115 |      80.76508 |      94.00793 |      92.89255 |      92.94280 |     109.30888 |       1.00000 |      14.82505 |      14.84115 
     80.65440 |      79.88791 |      80.70256 |      93.96297 |      92.81543 |      92.87086 |     109.25807 |       1.00000 |      14.82505 |      14.84115 
     80.58537 |      79.82494 |      80.64031 |      93.91877 |      92.73598 |      92.79922 |     109.20757 |       1.00000 |      14.82505 |      14.84115 
     80.51487 |      79.76298 |      80.57909 |      93.87566 |      92.65486 |      92.72877 |     109.15797 |       1.00000 |      14.82505 |      14.84115 
     80.44347 |      79.70140 |      80.51824 |      93.83302 |      92.57270 |      92.65874 |     109.10848 |       1.00000 |      14.82505 |      14.84115 
     80.37176 |      79.64049 |      80.45806 |      93.79091 |      92.49017 |      92.58949 |     109.05929 |       1.00000 |      14.82505 |      14.84115 
     80.30023 |      79.58009 |      80.39840 |      93.74889 |      92.40786 |      92.52083 |     109.01031 |       1.00000 |      14.82505 |      14.84115 
     80.22940 |      79.52030 |      80.33936 |      93.70659 |      92.32635 |      92.45288 |     108.96130 |       1.00000 |      14.82505 |      14.84115 
     80.15971 |      79.46114 |      80.28094 |      93.66379 |      92.24615 |      92.38567 |     108.91209 |       1.00000 |      14.82505 |      14.84115 
     80.09152 |      79.40259 |      80.22314 |      93.62045 |      92.16768 |      92.31914 |     108.86271 |       1.00000 |      14.82505 |      14.84115 
